wl,g198_w,g498_w,g170_w,g934_w,g63_w,g454_w,g241_w,g5_w,g546_w,g968_w,g608_y,g654_y,g668_y,g16_y,g942_y,g859_y,g630_y,g674_y,g947_y,g354_y,g518_y,g181_y,g843_y,g26_y,g435_y,g64_y,g398_y,g604_y,g477_y,g227_y,g720_y,g357_y,g162_y,g607_y,g597_y,g65_y,g856_w,g728_w,g414_w,g871_w,g874_w,g741_w,g614_y,g168_y,g661_y
559,54.10475413,45.96280108,50.21738182,53.18123146,55.0984129,60.04648555,62.97645208,48.08254563,54.21479906,54.67634507,38.00739115,53.28329436,47.43040659,50.90847471,36.27967381,44.53855835,41.81248647,44.05848191,48.95051371,41.12923797,46.43568955,32.53112614,44.00224984,46.36686472,44.40684873,43.79221505,51.73422903,42.15054479,43.47738831,38.81373733,40.90850383,40.89444685,41.21835209,46.14040905,60.55268029,59.31933178,49.38564562,50.62134095,50.10681894,66.00032474,57.45240522,56.52148564,47.96699084,55.21945127,45.62708589
560,54.09946604,45.95675407,50.21760462,53.185477,55.10610076,60.04471252,62.9890895,48.08158516,54.21963071,54.6628279,38.00175003,53.27476562,47.42056217,50.90116207,36.28302084,44.53011411,41.8136767,44.05361751,48.94312112,41.12676426,46.43277657,32.52313998,43.9969331,46.36901191,44.4167099,43.78941234,51.72977334,42.14573932,43.47197211,38.81399231,40.90377473,40.89869674,41.21294505,46.133996,60.53139419,59.31183619,49.37822269,50.62098124,50.10684977,65.9945079,57.445234,56.50961504,47.96685784,55.21841968,45.62448638
561,54.09485945,45.95090528,50.21828793,53.18854797,55.11255767,60.04334183,63.00026839,48.08077269,54.22456085,54.65110665,37.99693145,53.26685156,47.41260516,50.89490887,36.28632759,44.52310396,41.81486248,44.05000171,48.93623523,41.12483706,46.43021202,32.51645941,43.99282715,46.37124784,44.42604696,43.78771114,51.72691643,42.1409098,43.46736182,38.81497297,40.89990178,40.90243925,41.20823305,46.12816395,60.51282834,59.30577573,49.37112456,50.62108304,50.10703756,65.98979058,57.43842015,56.49889735,47.96682699,55.21735111,45.62172993
562,54.09119819,45.94542315,50.21952017,53.19018841,55.11753428,60.04246021,63.00949288,48.08013214,54.22948719,54.64169615,37.99321104,53.25987229,47.40708914,50.89007328,36.28953517,44.51797763,41.81607917,44.04799706,48.93016209,41.123631,46.4281765,32.51146058,43.99028886,46.37366976,44.43471563,43.78740513,51.72603485,42.136175,43.46382114,38.81683294,40.8971827,40.90557873,41.20446156,46.12318741,60.49785654,59.30161917,49.36454018,50.62172778,50.10741172,65.98640832,57.43216849,56.48970604,47.96699572,55.21629697,45.61887703
563,54.08874608,45.9404761,50.22138974,53.19014238,55.12078123,60.0421544,63.01626709,48.07968746,54.23430744,54.63511124,37.99086438,53.25414791,47.40456766,50.8870135,36.29258471,44.51518487,41.81736211,44.04796611,48.92520777,41.1233207,46.42685062,32.50851967,43.98967511,46.37637491,44.44257161,43.78878802,51.72750517,42.13165368,43.46161376,38.81972589,40.89591518,40.90801951,41.20187609,46.11934092,60.48735262,59.29983531,49.35865851,50.62299689,50.10800165,65.98459667,57.42668386,56.48241455,47.96746143,55.21530861,45.61598817
564,54.08668736,45.93463958,50.22403272,53.18817825,55.12187888,60.04273558,63.02317295,48.07934168,54.24029054,54.63024986,37.98948547,53.24829383,47.40390479,50.8845333,36.29607154,44.51381638,41.81858046,44.04896808,48.91938549,41.12409981,46.42548946,32.50722021,43.99057371,46.37964972,44.45053428,43.7919375,51.73212402,42.12566762,43.46042499,38.82346345,40.89517834,40.91064634,41.20008455,46.11535347,60.47895267,59.30029665,49.35291986,50.62491557,50.10948145,65.98374422,57.42139443,56.47601366,47.96769114,55.21339428,45.61238798
565,54.08411363,45.92666209,50.22745774,53.18443823,55.1207984,60.04437533,63.03270595,48.07898556,54.24851691,54.62568974,37.98844376,53.24091953,47.40359732,50.88132268,36.30049961,44.51266422,41.8196065,44.0498577,48.91084623,41.12587513,46.42333831,32.50678599,43.99223168,46.38357871,44.45942515,43.79654973,51.74002458,42.11683779,43.4597138,38.82769777,40.89394191,40.91422779,41.19849529,46.10996127,60.46987443,59.30232904,49.3467048,50.62738086,50.11230558,65.98310317,57.41564591,56.46931254,47.96716662,55.20975762,45.60753287
566,54.08114977,45.91697163,50.231562,53.17922708,55.11787671,60.04695094,63.04424049,48.07862457,54.25860148,54.62146539,37.98767798,53.23233624,47.40364792,50.87756916,36.30567298,44.51173017,41.82048021,44.0506908,48.90010277,41.12839103,46.42056307,32.50705351,43.99449482,46.38795623,44.46895313,43.8023461,51.75058821,42.10573179,43.45940437,38.83234327,40.89233951,40.91849392,41.19705444,46.1034497,60.46036412,59.3055812,49.34011261,50.63028192,50.11617399,65.98270456,57.40951946,56.46241226,47.96600736,55.20474313,45.6016809
567,54.07792068,45.90599619,50.2362427,53.17284956,55.1134507,60.05033969,63.05715099,48.07826422,54.27015915,54.6176113,37.98712688,53.22285519,47.40405928,50.87346025,36.31139571,44.51101598,41.82124158,44.05152317,48.88766786,41.13139186,46.41732965,32.50785927,43.99720887,46.39257664,44.47882711,43.80904801,51.76319625,42.09291723,43.4594209,38.83731438,40.89050478,40.92317476,41.19570812,46.09610413,60.45066796,59.30970186,49.33324257,50.63350793,50.12078665,65.9825794,57.40309624,56.45541388,47.96433288,55.19869531,45.59509018
568,54.07455123,45.89416376,50.24139705,53.16561045,55.10785727,60.05441888,63.07081186,48.07790998,54.28280483,54.61416198,37.9867292,53.2127876,47.40483408,50.86918349,36.31747188,44.51052343,41.82193063,44.05241065,48.87405426,41.134622,46.41380394,32.50903977,44.00021963,46.39723428,44.488756,43.81637685,51.77723009,42.0789617,43.45968756,38.8425255,40.88857135,40.92800037,41.19440245,46.08820994,60.44103218,59.31433976,49.32619397,50.63694808,50.12584352,65.98275872,57.39645741,56.44841847,47.96226269,55.19195867,45.58801878
569,54.07116631,45.88190232,50.24692226,53.1578145,55.10143331,60.0590658,63.08459749,48.07756735,54.29615343,54.61115192,37.98642369,53.20244469,47.40597499,50.8649264,36.32370554,44.51025428,41.82258735,44.05340904,48.85977471,41.13782579,46.41015186,32.5104315,44.00337286,46.40172353,44.49844869,43.82405402,51.79207106,42.06443283,43.46012854,38.84789106,40.88667285,40.9327008,41.19308356,46.08005249,60.43170299,59.31914364,49.31906609,50.64049152,50.13104457,65.98327354,57.38968411,56.4415271,47.95991631,55.18487771,45.58072479
570,54.06789081,45.86963985,50.25271553,53.14976649,55.09451573,60.06415774,63.09788231,48.07724182,54.30981987,54.60861563,37.98614908,53.19213768,47.40748469,50.86087649,36.32990077,44.5102103,41.82325173,44.05457416,48.84534198,41.14074762,46.4065393,32.51187097,44.00651433,46.40583873,44.50761409,43.83180089,51.80710054,42.04989821,43.46066802,38.85332547,40.88494289,40.93700609,41.19169756,46.07191717,60.42292662,59.32376222,49.31195821,50.64402745,50.13608974,65.98415488,57.38285751,56.43484084,47.95741325,55.17779693,45.5734663
571,54.06484961,45.85780436,50.25867406,53.14177117,55.08744143,60.06957199,63.11004071,48.07693887,54.32341905,54.60658759,37.98584413,53.18217781,47.40936587,50.85722129,36.33586162,44.51039325,41.82396377,44.05596183,48.83126883,41.14313183,46.40313217,32.51319468,44.00948982,46.40937425,44.5159611,43.83933887,51.82169989,42.03592545,43.46123021,38.85874316,40.88351512,40.94064631,41.19019057,46.06408933,60.41494929,59.32784425,49.30496963,50.64744504,50.140679,65.98543377,57.37605876,56.42846075,47.95487302,55.17106084,45.56650139
572,54.06216761,45.84682383,50.26469507,53.13413332,55.0805473,60.07518584,63.12044711,48.076664,54.3365659,54.60510231,37.98544759,53.17287628,47.4116212,50.85414832,36.34139218,44.51080492,41.82476347,44.05762786,48.81806801,41.14472279,46.40009638,32.51423912,44.01214509,46.41212444,44.52319862,43.84638935,51.83525045,42.02308214,43.46173926,38.86405855,40.88252315,40.94335149,41.18850873,46.05685437,60.40801723,59.33103846,49.29819961,50.65063346,50.14451232,65.98714123,57.36936902,56.42248791,47.95241513,55.16501393,45.56008814
573,54.05996968,45.83712625,50.27067576,53.1271577,55.07417024,60.08087658,63.12847591,48.07642269,54.34887531,54.60419429,37.98489818,53.16454434,47.41425337,50.8518451,36.34629649,44.51144705,41.82569083,44.05962807,48.80625227,41.14526487,46.39759781,32.51484081,44.01432592,46.41388365,44.52903556,43.85267372,51.84713359,42.0119359,43.46211939,38.86918604,40.88210063,40.9448517,41.18659815,46.05049765,60.40237665,59.33299357,49.29174745,50.65348189,50.14728965,65.98930828,57.36286945,56.41702337,47.95015909,55.16000071,45.55448465
574,54.05838072,45.8291396,50.27651333,53.12114908,55.06864715,60.08652151,63.13350152,48.07622043,54.35996221,54.60389803,37.98413466,53.15749319,47.41726505,50.85049916,36.35037863,44.51232142,41.82678584,44.06201827,48.79633437,41.14450243,46.39580239,32.51483622,44.01587809,46.41444625,44.5331808,43.85791337,51.85673067,42.00305434,43.46229476,38.87404007,40.88238117,40.94487697,41.18440495,46.04530454,60.39827377,59.33335833,49.28571243,50.65587951,50.14871096,65.99196594,57.3566412,56.41216821,47.94822443,55.15636569,45.54994899
575,54.05752561,45.82329188,50.282105,53.11641221,55.06431493,60.09199791,63.13489835,48.07606271,54.36944149,54.60424803,37.98309578,53.15203407,47.42065892,50.85029801,36.35344266,44.5134298,41.82808851,44.06485428,48.78882708,41.14217982,46.39487601,32.51406188,44.01664736,46.41360659,44.53534326,43.86182969,51.86342306,41.99700505,43.46218957,38.87853504,40.8834984,40.94315736,41.18187526,46.04156042,60.39595483,59.33178147,49.28019383,50.65771549,50.1484762,65.99514525,57.35076542,56.4080235,47.94673064,55.15445337,45.54673926
576,54.05758299,45.81912734,50.28814602,53.11179576,55.06005335,60.09797487,63.13303156,48.07602429,54.37853495,54.60545759,37.98167785,53.14680674,47.42495747,50.85077674,36.35576706,44.51546518,41.8294689,44.06863554,48.78242694,41.13810288,46.39456364,32.51272543,44.01739837,46.41093748,44.53561192,43.86516688,51.86826323,41.99297715,43.46172765,38.88365194,40.88537236,40.93899068,41.17874011,46.03798723,60.39514397,59.32770463,49.27501906,50.65971023,50.14676408,65.999392,57.34488367,56.40417448,47.94535122,55.15420192,45.54395663
577,54.05854537,45.81583164,50.2952416,53.10609259,55.05466612,60.10504926,63.12887836,48.07617613,54.38856477,54.60764241,37.97986038,53.14041902,47.4305364,50.8513603,36.35777716,44.51893987,41.83076768,44.07367938,48.77559703,41.13243041,46.39447082,32.51117835,44.01889392,46.40633914,44.53439105,43.86878347,51.87270964,41.98973103,43.46091996,38.89023193,40.88777288,40.93213546,41.17486229,46.0332925,60.39536145,59.32108606,49.26993959,50.66254341,50.14404975,66.00510144,57.33863189,56.40021631,47.94371019,55.15518418,45.54060825
578,54.0602584,45.81329487,50.30315383,53.09952378,55.04837605,60.11299004,63.12273123,48.07651809,54.39929652,54.61069056,37.97770686,53.13313424,47.43717822,50.85207098,36.35949731,44.52358464,41.83198079,44.07976848,48.76849991,41.12543628,46.39455429,32.5094728,44.02097699,46.40009704,44.53186254,43.87257241,51.87675259,41.9871912,43.45982139,38.89797974,40.89060832,40.92301283,41.17038553,46.02773995,60.39654764,59.31234946,49.26494078,50.66604308,50.14047788,66.01207872,57.33208288,56.39626487,47.94185289,55.15719661,45.53681119
579,54.06256777,45.81140715,50.31164479,53.09231041,55.04140594,60.12156617,63.11488265,48.07705001,54.41049574,54.61449013,37.97528082,53.1252157,47.44466541,50.8529311,36.36095184,44.52913025,41.83310416,44.0866855,48.76129811,41.11739436,46.39477081,32.50766096,44.02349054,46.39249665,44.52820823,43.87642664,51.88038236,41.98528216,43.45848678,38.90660008,40.89378701,40.91204392,41.16545357,46.02159334,60.3986429,59.30191851,49.26000802,50.67003731,50.13619314,66.02012898,57.32530941,56.39243606,47.93982464,55.16003566,45.53268251
580,54.06531913,45.81005856,50.32047656,53.08467359,55.03397861,60.13054661,63.10562512,48.07777171,54.421928,54.61892922,37.97264576,53.11692673,47.45278047,50.85396295,36.36216509,44.53530747,41.8341337,44.09421311,48.75415417,41.1085785,46.39507714,32.50579503,44.02627755,46.38382347,44.52360999,43.88023909,51.88358925,41.9839284,43.45697103,38.91579769,40.8972173,40.89964985,41.16021015,46.01511639,60.40158762,59.29021689,49.25512668,50.67435416,50.13134018,66.02905737,57.31838429,56.38884576,47.93767076,55.1634978,45.52833927
581,54.06835815,45.8091392,50.32941125,53.07683438,55.02631688,60.13970032,63.09525112,48.07868305,54.43335885,54.62389589,37.9698652,53.10853065,47.46130589,50.85518884,36.36316142,44.54184705,41.83506535,44.10213397,48.74723064,41.09926258,46.39543002,32.50392717,44.02918101,46.37436295,44.51824968,43.8839027,51.88636355,41.98305443,43.45532899,38.92527727,40.90080754,40.88625177,41.154799,46.00857286,60.40532215,59.2776683,49.25028212,50.67882171,50.12606369,66.03866903,57.31138029,56.38560987,47.93543658,55.16737949,45.52389853
582,54.0715305,45.80853918,50.33821093,53.06901389,55.01864354,60.14879626,63.08405313,48.07978386,54.44455385,54.62927823,37.96700263,53.10029078,47.47002417,50.85663108,36.36396515,44.54847977,41.83589503,44.11023076,48.74069005,41.08972044,46.39578622,32.50210957,44.03204388,46.36440059,44.51230916,43.88731041,51.88869557,41.98258475,43.45361555,38.93474355,40.90446607,40.87227078,41.14936385,46.00222647,60.40978688,59.26469641,49.24545973,50.68326801,50.12050831,66.04876912,57.30437021,56.38284427,47.93316742,55.1714772,45.51947737
583,54.07468184,45.8081486,50.3466377,53.06143319,55.01118141,60.1576034,63.07232365,48.08107398,54.45527854,54.63496433,37.96412157,53.09247042,47.47871781,50.85831197,36.36460063,44.55493639,41.83661867,44.11828614,48.73469496,41.08022597,46.39610248,32.50039441,44.03470914,46.35422185,44.50597031,43.89035516,51.89057559,41.98244387,43.45188556,38.94390125,40.90810124,40.85812802,41.14404844,45.99634096,60.41492218,59.25172492,49.24064488,50.68752114,50.11481873,66.05916277,57.29742682,56.38066486,47.93090862,55.17558737,45.51519283
584,54.07765785,45.80785755,50.35445364,53.05431338,55.00415331,60.16589069,63.06035514,48.08255326,54.46529849,54.64084227,37.96128554,53.08533291,47.4871693,50.86025381,36.3650922,44.56094766,41.83723219,44.12608278,48.72940791,41.07105302,46.39633556,32.49883387,44.03701978,46.3441122,44.49941496,43.89292989,51.8919939,41.98255629,43.45019391,38.95245509,40.9116214,40.84424462,41.13899652,45.99118008,60.4206684,59.23917751,49.23582293,50.69140915,50.10913959,66.06965513,57.29062292,56.37918754,47.9287055,55.17950649,45.51116199
585,54.08030417,45.80755614,50.36142084,53.04787554,54.99778203,60.17342709,63.04844011,48.08422152,54.47437925,54.64680014,37.95855803,53.07914155,47.49516114,50.86247893,36.36546421,44.56624437,41.83773152,44.13340335,48.72499143,41.06247545,46.39644221,32.49748012,44.03881876,46.33435714,44.492825,43.89492753,51.8929408,41.9828465,43.44859546,38.96010979,40.91493488,40.83104171,41.13435181,45.98700757,60.42696594,59.22747786,49.23097927,50.69476012,50.10361558,66.08005136,57.28403129,56.37852818,47.92660337,55.183031,45.50750191
586,54.0824665,45.80713445,50.36730138,53.04234075,54.9922904,60.17998158,63.03687104,48.08607861,54.48228638,54.65272601,37.95600256,53.07415967,47.50247581,50.8650096,36.36574099,44.57055726,41.83811259,44.1400305,48.72160806,41.05476713,46.39637919,32.49638536,44.03994907,46.32524213,44.48638229,43.89624103,51.89340659,41.98323901,43.44714508,38.96657007,40.91795004,40.81894042,41.13025805,45.98408716,60.43375515,59.21704967,49.22609927,50.6974021,50.09839134,66.09015659,57.27772472,56.37880269,47.92464758,55.18595737,45.50432965
587,54.08399048,45.8064826,50.37185737,53.03793011,54.98790121,60.1853231,63.02594041,48.08812437,54.48878542,54.65850797,37.95368263,53.07065058,47.50889582,50.86786816,36.36594688,44.5736171,41.83837132,44.14574693,48.71942036,41.04820192,46.39610324,32.49560175,44.04025367,46.31705264,44.48026867,43.89676332,51.89338156,41.98365833,43.44589764,38.97154066,40.92057523,40.80836186,41.12685898,45.9826826,60.4409764,59.20831661,49.2211683,50.69916317,50.09361155,66.09977597,57.27177599,56.38012695,47.92288344,55.18808205,45.50176226
588,54.08472178,45.80549068,50.37485088,53.0348647,54.98483729,60.18922062,63.01594071,48.09035865,54.49364194,54.6640341,37.95166177,53.06887761,47.51420366,50.87107689,36.36610624,44.57515466,41.83850364,44.15033527,48.71859087,41.04305368,46.39557113,32.49518149,44.03957555,46.31007417,44.47466602,43.89638734,51.89285599,41.98402895,43.44490802,38.97472627,40.92271878,40.79972718,41.12429833,45.98305761,60.44857008,59.20170238,49.21617174,50.69987139,50.08942088,66.10871466,57.2662579,56.38261686,47.92135629,55.18920153,45.49991683
589,54.0851857,45.80433543,50.37685885,53.03296852,54.982965,60.19202317,63.00394289,48.09252603,54.49647287,54.67088711,37.94972637,53.06936568,47.5197106,50.87580354,36.36609556,44.57565161,41.83834771,44.15461856,48.71915877,41.03823309,46.39472998,32.49528,44.03717762,46.30331005,44.46788891,43.89454222,51.89141249,41.98513728,43.44399106,38.97615719,40.92501756,40.79139868,41.12219703,45.98608723,60.45839989,59.1961745,49.21084914,50.69978671,50.08470392,66.11823962,57.26079193,56.38678878,47.92019229,55.18969298,45.4990612
590,54.08596229,45.80328942,50.37862974,53.03184246,54.98190292,60.19428889,62.98744885,48.0944145,54.49728737,54.68037174,37.9476559,53.07220782,47.52664572,50.88289403,36.36579188,44.57578664,41.83780538,44.15945632,48.72095482,41.03260556,46.39361025,32.49594461,44.03269446,46.29570826,44.45847554,43.89095321,51.88877692,41.98763159,43.44295689,38.97620864,40.92807208,40.78169666,41.1201082,45.99211568,60.47188288,59.19050939,49.20502511,50.69929605,50.07846072,66.12949158,57.25502494,56.39285089,47.91943697,55.19007176,45.49928316
591,54.08697941,45.8023865,50.38018286,53.03137293,54.98150215,60.1961004,62.96739745,48.09608895,54.49643937,54.69195918,37.94550345,53.07701945,47.53466825,50.89188795,36.36522036,44.57558599,41.83696814,44.16468606,48.72382894,41.02637713,46.39229366,32.49706534,44.02652658,46.28747123,44.44694324,43.88595744,51.88515452,41.99122921,43.44185331,38.97510274,40.93173615,40.77097919,41.11807391,46.0006105,60.48828947,59.18484403,49.1988126,50.69841785,50.07100907,66.14208631,57.24906776,56.40045676,47.91901466,55.19034151,45.50042964
592,54.08816489,45.80166052,50.38153755,53.03144632,54.98161379,60.19754032,62.94472757,48.09761427,54.4942828,54.70512061,37.94332209,53.08341599,47.54343739,50.9023249,36.36440616,44.57507592,41.83592743,44.17014526,48.72763102,41.01975381,46.39086194,32.49853221,44.0190745,46.27880138,44.43380935,43.87989201,51.88075051,41.99564747,43.44072809,38.97306159,40.93586361,40.75960435,41.1161362,46.01103922,60.50689003,59.17931541,49.19232458,50.69717058,50.06266682,66.15563958,57.24303123,56.40925997,47.91884972,55.1905059,45.50234757
